customer_ref,account_num,subs_id,msisdn,ocs_subscription_id,productoffering_id,productoffering_name,is_top_offer,productoffering_type_id,productoffering_type_value,event_type_id,event_type_name,event_dtm,calling_number,originating_number,called_number,upload_volume,download_volume,total_volume,rating_group,duration,number_of_messages,direction,operator_code,consumption_bucket_amount,consumption_type,actual_available_bucket,served_imsi,terminating_zone,terminating_country,originating_zone,originating_country,roaming_zone,roaming_country,session_id,location_cell_id,ocs_charged_amount,charged_amount_post_tax,tax_amount,hour_number,history_date
1000163994,2000263988,9158818010000000055,754200055,436607000055,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200903000100,754200055.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,25,2020-09-16-00-00-00
1000163995,2000263989,9158818010000000056,754200056,436607000056,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200903000100,754200056.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,26,2020-09-16-00-00-00
1000163996,2000263990,9158818010000000057,754200057,436607000057,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200903000100,754200057.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,27,2020-09-16-00-00-00
1000164005,2000263999,9158818010000000066,754200066,436607000066,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200903000100,754200066.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,28,2020-09-16-00-00-00
1000164006,2000264000,9158818010000000067,754200067,436607000067,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200903000100,754200067.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,29,2020-09-16-00-00-00
1000164007,2000264001,9158818010000000068,754200068,436607000068,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200903000100,754200068.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,30,2020-09-16-00-00-00
1000164008,2000264002,9158818010000000069,754200069,436607000069,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200903000100,754200069.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,31,2020-09-16-00-00-00
1000164009,2000264003,9158818010000000070,754200070,436607000070,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200903000100,754200070.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,32,2020-09-16-00-00-00
1000164018,2000264012,9158818010000000079,754200079,436607000079,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200903000100,754200079.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,33,2020-09-16-00-00-00
1000164019,2000264013,9158818010000000080,754200080,436607000080,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200903000100,754200080.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,34,2020-09-16-00-00-00
1000164020,2000264014,9158818010000000081,754200081,436607000081,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200903000100,754200081.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,35,2020-09-16-00-00-00
1000164021,2000264015,9158818010000000082,754200082,436607000082,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200903000100,754200082.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,36,2020-09-16-00-00-00
1000164022,2000264016,9158818010000000083,754200083,436607000083,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200903000100,754200083.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,37,2020-09-16-00-00-00
1000164031,2000264025,9158818010000000092,754200092,436607000092,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200092.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,38,2020-09-16-00-00-00
1000164032,2000264026,9158818010000000093,754200093,436607000093,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200093.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,39,2020-09-16-00-00-00
1000164033,2000264027,9158818010000000094,754200094,436607000094,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200094.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,40,2020-09-16-00-00-00
1000164034,2000264028,9158818010000000095,754200095,436607000095,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200095.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,41,2020-09-16-00-00-00
1000164035,2000264029,9158818010000000096,754200096,436607000096,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200096.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,42,2020-09-16-00-00-00
1000164044,2000264038,9158818010000000105,754200105,436607000105,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200105.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,43,2020-09-16-00-00-00
1000164045,2000264039,9158818010000000106,754200106,436607000106,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200106.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,44,2020-09-16-00-00-00
1000164046,2000264040,9158818010000000107,754200107,436607000107,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200107.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,45,2020-09-16-00-00-00
1000164047,2000264041,9158818010000000108,754200108,436607000108,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200108.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,46,2020-09-16-00-00-00
1000164048,2000264042,9158818010000000109,754200109,436607000109,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200109.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,47,2020-09-16-00-00-00
1000164057,2000264051,9158818010000000118,754200118,436607000118,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200118.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,48,2020-09-16-00-00-00
1000164058,2000264052,9158818010000000119,754200119,436607000119,6400000002,Mobile Prepaid 1.5 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200119.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,49,2020-09-16-00-00-00
1000164059,2000264053,9158818010000000120,754200120,436607000120,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200120.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,50,2020-09-16-00-00-00
1000164060,2000264054,9158818010000000121,754200121,436607000121,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200121.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,51,2020-09-16-00-00-00
1000164061,2000264055,9158818010000000122,754200122,436607000122,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200122.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,52,2020-09-16-00-00-00
1000164070,2000264064,9158818010000000131,754200131,436607000131,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200131.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,53,2020-09-16-00-00-00
1000164071,2000264065,9158818010000000132,754200132,436607000132,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200132.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,54,2020-09-16-00-00-00
1000164072,2000264066,9158818010000000133,754200133,436607000133,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200133.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,55,2020-09-16-00-00-00
1000164073,2000264067,9158818010000000134,754200134,436607000134,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200134.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,56,2020-09-16-00-00-00
1000164074,2000264068,9158818010000000135,754200135,436607000135,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200904000100,754200135.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,57,2020-09-16-00-00-00
1000164083,2000264077,9158818010000000144,754200144,436607000144,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200910000100,754200144.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,58,2020-09-16-00-00-00
1000164084,2000264078,9158818010000000145,754200145,436607000145,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200911000100,754200145.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,59,2020-09-16-00-00-00
1000164085,2000264079,9158818010000000146,754200146,436607000146,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200912000100,754200146.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,60,2020-09-16-00-00-00
1000164086,2000264080,9158818010000000147,754200147,436607000147,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200913000100,754200147.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,61,2020-09-16-00-00-00
1000164087,2000264081,9158818010000000148,754200148,436607000148,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200914000100,754200148.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,62,2020-09-16-00-00-00
1000164096,2000264090,9158818010000000157,754200157,436607000157,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200910000100,754200157.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,63,2020-09-16-00-00-00
1000164097,2000264091,9158818010000000158,754200158,436607000158,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200911000100,754200158.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,64,2020-09-16-00-00-00
1000164098,2000264092,9158818010000000159,754200159,436607000159,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200912000100,754200159.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,65,2020-09-16-00-00-00
1000164099,2000264093,9158818010000000160,754200160,436607000160,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200913000100,754200160.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,66,2020-09-16-00-00-00
1000164100,2000264094,9158818010000000161,754200161,436607000161,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200914000100,754200161.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,67,2020-09-16-00-00-00
1000164109,2000264103,9158818010000000170,754200170,436607000170,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200910000100,754200170.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,68,2020-09-16-00-00-00
1000164110,2000264104,9158818010000000171,754200171,436607000171,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200911000100,754200171.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,69,2020-09-16-00-00-00
1000164111,2000264105,9158818010000000172,754200172,436607000172,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200912000100,754200172.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,70,2020-09-16-00-00-00
1000164112,2000264106,9158818010000000173,754200173,436607000173,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200913000100,754200173.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,71,2020-09-16-00-00-00
1000164113,2000264107,9158818010000000174,754200174,436607000174,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200914000100,754200174.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,72,2020-09-16-00-00-00
1000164122,2000264116,9158818010000000183,754200183,436607000183,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200910000100,754200183.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,73,2020-09-16-00-00-00
1000164123,2000264117,9158818010000000184,754200184,436607000184,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200911000100,754200184.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,74,2020-09-16-00-00-00
1000164124,2000264118,9158818010000000185,754200185,436607000185,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200912000100,754200185.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,75,2020-09-16-00-00-00
1000164125,2000264119,9158818010000000186,754200186,436607000186,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200913000100,754200186.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,76,2020-09-16-00-00-00
1000164126,2000264120,9158818010000000187,754200187,436607000187,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200914000100,754200187.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,77,2020-09-16-00-00-00
1000164148,2000264142,9158818010000000209,754200209,436607000209,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200910000100,754200209.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,78,2020-09-16-00-00-00
1000164149,2000264143,9158818010000000210,754200210,436607000210,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200911000100,754200210.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,79,2020-09-16-00-00-00
1000164150,2000264144,9158818010000000211,754200211,436607000211,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200912000100,754200211.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,80,2020-09-16-00-00-00
1000164151,2000264145,9158818010000000212,754200212,436607000212,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200913000100,754200212.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,81,2020-09-16-00-00-00
1000164152,2000264146,9158818010000000213,754200213,436607000213,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200914000100,754200213.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,82,2020-09-16-00-00-00
1000164161,2000264155,9158818010000000222,754200222,436607000222,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200910000100,754200222.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,83,2020-09-16-00-00-00
1000164162,2000264156,9158818010000000223,754200223,436607000223,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200911000100,754200223.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,84,2020-09-16-00-00-00
1000164163,2000264157,9158818010000000224,754200224,436607000224,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200912000100,754200224.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,85,2020-09-16-00-00-00
1000164164,2000264158,9158818010000000225,754200225,436607000225,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200913000100,754200225.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,86,2020-09-16-00-00-00
1000164165,2000264159,9158818010000000226,754200226,436607000226,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200914000100,754200226.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,87,2020-09-16-00-00-00
1000164174,2000264168,9158818010000000235,754200235,436607000235,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200910000100,754200235.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,88,2020-09-16-00-00-00
1000164175,2000264169,9158818010000000236,754200236,436607000236,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200911000100,754200236.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,89,2020-09-16-00-00-00
1000164176,2000264170,9158818010000000237,754200237,436607000237,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200912000100,754200237.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,90,2020-09-16-00-00-00
1000164177,2000264171,9158818010000000238,754200238,436607000238,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200913000100,754200238.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,91,2020-09-16-00-00-00
1000164178,2000264172,9158818010000000239,754200239,436607000239,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200914000100,754200239.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,92,2020-09-16-00-00-00
1000164187,2000264181,9158818010000000248,754200248,436607000248,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200910000100,754200248.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,93,2020-09-16-00-00-00
1000164188,2000264182,9158818010000000249,754200249,436607000249,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200911000100,754200249.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,94,2020-09-16-00-00-00
1000164189,2000264183,9158818010000000250,754200250,436607000250,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200912000100,754200250.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,95,2020-09-16-00-00-00
1000164190,2000264184,9158818010000000251,754200251,436607000251,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200913000100,754200251.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,96,2020-09-16-00-00-00
1000164191,2000264185,9158818010000000252,754200252,436607000252,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200914000100,754200252.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,97,2020-09-16-00-00-00
1000164200,2000264194,9158818010000000261,754200261,436607000261,6400000004,Mobile Prepaid 6 GB,Yes,9125737315713245976,Product Offering,1,Mobile Voice Originating,20200910000100,754200261.0,,9898115870.0,,,,,90,,I,VFO,1000,0,501,OFT,,,,,,,SNC1020115,,199,256,75,98,2020-09-16-00-00-00
